,customer_id,user_name,ratings,review_head,review_body
41,review-2495d3fd-2f9f-4dda-9216-01d6e932349d,Manoj Kumar,5,Classy product,good one highly recommended
42,review-7b23470a-1f55-4956-80a0-07ba673ee37e,Mohmed Hanif Memon,5,Must buy!,good product
43,review-7c54e450-aa14-4ed1-80cb-e7e8e7e0eebb,Soubhik Sahoo,3,Good,pendrive fast expectedalso increase temperature data transfer instead issues works quite decent
44,review-0f5d8654-21be-46d9-9add-b472507dd8e5,Fawad Thanks,5,Fabulous!,awesome thanks filpkart
45,review-a7fbe80e-a0ba-4b6b-8930-04a1b6c4dbe6,Jayanta Das,1,bad,working three months
46,review-6d9e1ce7-933c-45eb-ad10-f55a18dc32f1,prakash ghosh,5,Perfect product!,amazing product
47,review-d897eae4-61e8-41f0-92e5-776d5769fb4c,Fahim Kazi,2,Snail pendrive,think renamed snail pendrive slow guys please dont buy product luckily saved bucks mintadeal gave flipkart vouhcersflipkart delivery quick suggest flipkart sell pathetic products take action dealers
48,review-5f28348d-4cd1-42f8-a6ef-f0da66852e4d,sourav das,5,Good,awesome want refer friends please buy cheapest
49,review-847f7a81-61d7-4708-90d1-0a7e5516d84e,Sufiyan Khan,5,Best in the market!,product quality good also delivery also good
50,review-fa31b085-46b3-451f-9a56-b68d7c11e7d0,Naresh kumar,4,Nice product,ok
51,review-11603d56-e621-4585-ad25-e9010f5e1f02,SUKANTA BATABYAL,3,Decent product,speed seems lot lower expected
52,review-4029d7d6-e461-4587-a8eb-88b4073a63b5,Flipkart Customer,4,Worth the money,works great
53,review-677670dd-b4d5-4c8e-946a-1c0cb4a18f38,Bibin Samuel,4,Wonderful,value money product
54,review-c37285b9-cff1-440b-ad28-5cad206d9cfc,Bibhuti Ranjan Pati,2,Worst speed !!!,slow data transfer ratebetter go usb 30 pen driveto fill 299 gb drive need 34 hours dont buy transfer rate really badi tested transferring games drive give 4 5 mbps speed
55,review-67203fac-00bf-49eb-b6a9-31c4146d2780,pratik kumar,1,Biggest mistake of my life!,poor u cannot transfer file 10 gb got reason sandisk always cheaper compared pendrive
56,review-dc85f5b3-d9c5-4e8c-96bb-4eb78b30f8f4,MANIVANNAN D,1,Utterly Disappointed,ok
57,review-6cba7c71-78f0-4116-94c4-2278bdbb47c4,Akshay kumar,5,Terrific,awesome nyc delivery
58,review-68f95219-c081-4acb-9f26-6f0dcca62653,Sourav Nath,4,Really Nice,good product
59,review-f7226360-14a9-4a0d-b104-5c7f5352d8ad,Ivan Mathew,3,Nice,slow transferring
60,review-d5931db5-0cff-4f93-a9fe-3a319464cf98,Flipkart Customer,1,Very poor,think buyers buy sandisk transfering time good insert led tv forwaded movie tv close
61,review-ca962564-85d5-4242-a9ab-840856e0c224,Md Shahzeb Haider,5,Highly recommended,good
62,review-9cb97ddb-b32c-4828-b664-e570fe41bc77,Flipkart Customer,4,Value-for-money,good
63,review-b52fe949-9d2a-4886-92d5-ff56d2a2d5ac,Flipkart Customer,5,Terrific,good product
64,review-d6b58282-6a6d-4ba6-8a12-87b99f91bbf7,Haseeb kp,5,Classy product,superb
65,review-5dabff65-854c-4383-82ce-9de5f19c98b8,Mukesh Gediya,5,Just wow!,nice
66,review-86164533-6b08-4833-af7c-df0e7b1a81cd,Flipkart Customer,4,Pretty good,good pendriv
67,review-f3c6db03-bc88-4c36-a19f-bada34533408,Flipkart Customer,5,Simply awesome,good working
68,review-3b95d884-48c1-4631-8928-fd921a65f8ce,Flipkart Customer,4,Good quality product,thnx
69,review-a80ba7ae-4b47-4f26-9ac3-69ee41d70d80,arun k.a,3,Good,gud
70,review-a10aa118-59ce-412c-8dac-02467997af55,Sanskar Singh,1,Useless product,stopped working within week
71,review-5ad54239-093a-48b6-8f9b-1e26eb4464cc,Somnath Das,4,Nice product,good product price bestfully satisfied go
72,review-2ead1c93-ee66-4ce9-ad1e-aa3f71d6f52b,mohd kaleem siddiqui,5,Classy product,good quality best performance fast download
73,review-893fa28e-f8da-4ccf-b739-8bf43409444e,MUSTAFA KAYALAM,4,Worth the money,good
74,review-d78b7f6c-17f8-4b9e-af83-cc5dcfc5c51e,Sameer Wasta,5,Must buy!,good product nice
75,review-427dd08e-ecb7-4a80-976d-def32a6ad407,Ritik Agrawal,1,Worst experience ever!,bad quality
