,customer_id,user_name,ratings,review_head,review_body
67,review-1bade9a8-672e-4a13-8226-7f81c09a55c2,Basudeb Lahiri,5,Awesome,awsome
68,review-a1d552c1-384e-4cc8-8d1a-b4607324a2c8,Atul Rajpal,1,Bluetooth problem,able use bluetooth one month used
69,review-e00e91e0-7b02-42d4-8dda-9cd68173ffdb,Ranjithkumar R,4,Value-for-money,good
70,review-a568031b-5b69-4526-983c-076f9e43b78f,Sudhakar Karna,2,Overpriced,quality ok confusion brand delivered colour one hv booked confusion whether original
71,review-a9f5a54f-219c-4579-a039-7818ed6746f1,Akshay Gupta,1,Don't Buy .....,gave zero option zero gave 1plz dont buy totally money wasted product sound quality low option increase sound
72,review-76a2435e-ea57-4459-adc2-396ade231e82,Shivam Goel,5,Awesome,nice sound quality cons doesnt inbuilt amplifier volume level depends upon volume device rest sound quality good battery backup also awesome charge 1 hour use 67 hours easilythanks flipkart quick delivery
73,review-a911ed2d-98d4-4fe3-adff-9d73e035d8d3,ganesh karthik,4,Great Device to have it for Timepass!!,worth money cant believe sound effects small device carry anywhere handy gives 34 hours back highly satisfied
74,review-71ec9c15-c327-49e4-8435-93fb79b6d2d3,Ashutosh Rathour,2,Sound quality nt gud,sound qulaity soo bad choose another 1 nt happy ths philips product
75,review-06ec8556-1e70-4eb2-99a0-5d2793ea10b9,Nadeem Zaman,3,Good,decent bluetooth speaker rs 999the design build quality speaker good compact looks great portablethe sound quality average doesnt get loud compared bluetooth speakers price segmentthe clarity sound good bass lowgood indoor use
76,review-e4b35e8b-6a5e-49d2-abcd-4eed8eca12cd,Chanakya Sarma,4,Slightly disappointed,speaker good sound clarity great complaints using grew fond good experience
77,review-1d6b303c-6307-4700-abce-c46638318afe,Novena Joseph,4,Value for money,browsing product found negative reviews like baby speakers much volume made skeptic disappointed love like love first sight coz attractive put negative reviews aside thought go anyway ordered product flipkart delivered expected datewow moment opened box saw speaker fell love vibrant attractive colors read
78,review-90f20692-c1f4-4f3c-ae0b-6f69b30e682a,Flipkart Customer,5,Best in the market!,niceas per expectationproduct good doubt late delivery
79,review-9c6afeca-e94f-4c97-bb4b-ab50c365ce05,Vikunt Gupta,5,Awesome,best portable speaker get price segment lot bass clarity handy small size
80,review-1d5bda08-e3ad-48eb-8312-245fc96d22cd,Lobsang Phuntsok,4,Small and portable... value for money.. :),wow surprised flipkart delivered within 3 daysthis small portable bluetooth wireless speaker light mood superb quality soundbuild finishing excelent
81,review-f62e3fca-80df-45d6-ac98-00f5700054fa,Sushmitha K,1,Wonderful,nice
82,review-816f556b-8496-4b84-8930-06d9cd6a0a4e,Karan Bhatt,2,Bad quality,base good nys product
83,review-2755299f-b504-4c3a-b9f1-efe54c8ba1f8,Flipkart Customer,5,Classy product,exactly wanted youll surprised find weight thing light note minimal 0 bass edm fans dont go speaker however fantastic pop songs clarity unbelievably good week havent problems yet good job philips
84,review-13065f30-eed5-4530-9149-ab5d150c2176,Anup Verma,4,Very Good,sound goodbut purchasing need understand speaker small sound comes opening whose size almost equal 10 coin speaker size potatoit works fine till keep within distance 45 metres farther sound gets distortedif want somewhat louder sound get laptop good want dj like effect buy
85,review-8c364bc6-f247-471c-be46-719f9acc24e2,Krishanu Bhattacharjee,1,Worthless,people reading want inform product product awsmso stop reading buy productsuperb product quality music
86,review-53db9bcf-ec42-4e63-854b-68118fae9f2d,MOHAMMED NOORULLA,1,Biggest mistake of my life!,charging problem
87,review-d3e4c135-2f58-406c-b183-8eaf04bf74b7,Kiran Agashe,5,Good audio quality and portability,handy speaker good speaker quality low price bluetooth connectivity also seem less found audio packet misses occasionally sure due speaker due phone also worked well even speakers phone kept far apart approx 10ft
88,review-878714c7-7a20-40da-b907-8480dacb912e,Prasad Kudav,3,Worth the cost,bought speaker 1200 good sound quality worth price pointthe bluetooth range however good include proper manual pairing operationsbut get manual onlineoverall good product
89,review-b54d09bb-a7f1-4218-b620-fc287911ad92,Flipkart Customer,1,Unsatisfactory,poor battery backup dont buy outdoor use
90,review-3553988c-b218-4dff-a1c2-6e9e3c032b26,Flipkart Customer,3,Nice product,good product n enjoy lot
91,review-be1217eb-2d4f-4154-83e6-bf037286c4c0,Bhushan Kancherla,5,Great product,excellent product good quality worth price paid bought 1099
92,review-6827c525-2bee-426b-a632-dff43ebd7dee,surya prathap,5,Good product,sound quality really good
93,review-3e1ef7a6-7a12-4041-86e7-982c6cef5dd9,DNYANESH patil,1,Absolute rubbish!,small soundand battery staminabad product
