good quality color also awesomeon time delivery
good product
go
writing speed bit slow nice product worth buying price point
good write speed 10 mbps read speed 8090 mbps4 stars cause heating issue
excellent pen drive
good
worst product ever lifenot recognize storage
good 279gb available
dont buy speed usb 20 max speed 8mbps
dont know got cheapis defective something elsein windows 10 showing 288gb frre space kali linux showing 309gbsometimes showing windows remove reinsert itit problem transferring files greater 2gb pendrive
hitting problem automatically delete photo data please dont buy pen drive
pendrive waste date taking scrap pendrive delivery flipkart
good product
good product
purchase mac format showing 119mb times detected mac
bad product
thank apple tab phone
goof
good quality made thailand
bad product heats fast
good heatting fast
lookwise sexy
nice product support types port like 203031
nice worth amount
fast delivery actual capacity shows 289gb bad quite expected nice product far incredible price point
bad product
nice pen drive good quality
bad bought 2 pendrive 1 pic good another bad show system
bad product
good product
fast delivery surprised
good storage space 28gbnot 32 28gb
u copy 8gb file shows error message eventho 28 gb space
specifications mentioned 32 gb 288 gb car stereo isnt able recognize im fully satisfied fit storing data
288gb
good product
must buy 4 350
good
excellent product lower rates
bad
good
super
super pen drive coping fast
32 gigs drive cheap price speed good comparing 32 gig pendrives copying speed also fluctuate constantly goes return 0 mbps
best class awesome speed go seamlessly
good quality
good pendrive speed good made thailand
provide six star give
item worked beginning im aorking outside
good
value money speed copying superb
item good
ive using open drive weeks performing per requirements far 32 gigs get 28 gb use par far 32 gb pen drives concernedit sturdy build promises longer life probably good performance priceits good go pen drive per experiencerecommendation yes
ok
works per specification good product price
best product
speed good
good
working connecting otg
ok
product good moderate speed given
product awesome
good pendrive nice design
nice
great purchase
good somedays showing problems copying speed average 9 mbps suddenly drops 0 every use
speed slow
got nice packaging 288 gb normal speed fast much heating transferring 4 gb files feel best pendrive reasonable rate
nice producti bought 2 pendrive 642rs
good read write
read write speed best im impressed
nice product
good
nice
supperb
good one
good per expectations
wow
nice pandrive really like
good
nice pendrive prive
nice
great product 319
good one
gd one
best price value
gud product
awesome product good quality
value money
good quality quick delivery awesome super
build quality super speed good
great
got 351rs worth go
great product
supergo thiswithout hesitation
gud
otgworst
good
ok
good
nice product
deserving single star got corrupted connected system copying movie
value money
wow
good
good
good product
nice
excellent product n delivery superbgreat flipcart
good product effective price
otg connected
good
bad
superb
total waste money
good speed
good one
excellent working
simply excellent
nice
works fine speed decent would suggest cheaper good quality alternative
good product
wow
good
27 gb available heating issue
good
buy good quality product brought 351 like become cheap
nyc
best product
cheap best product
good looking products
nice
going well good quality looks
great product
good
worst ever experience online shopping working 34 use
100 genuine product wonderful price rs 333
good product
super quality
happy order flipkartreceived nice product
received todayvery good product nowlets see long workthanx flipkart
nice
product good
good product
good producton time delivery
nice product
gudworking nicely
easy use
nice product
good
good product
nice product working fast
satisfied
overall good items space 288 gband speed expected
good
good quality
nice
worth money nice pendrive
working fine much heating
super style
nice product
value money suoerb performance durable go
good
beautiful look useful
good
im happy product
good quality
data transfer less quality good
goodvery good productyou buy
git defective piece
good
support otg
owsm prod
good product
good workingnice pendrive tq
good product range
purched pebdrive pendrive deta store data currelt
fantastic usb much batter sandisk pendrive
worth every penny good built quality
good product
good
nice pendrive transfer speed low good
nice
perfect
product good also material quality goodworth product
worst product working otg responding takes much time suggest buy u r think use laptop mobile good desktop
given pen drive 32gb correct actually 28 gb
good slow
good
ok
nice looking high performance must buy
good product
vlu mony
nice
good
fabulous
nice one
nice product
good product price
look beautiful write speed slow approximately 56 mbps usb 20 laptop think speed faster usb 30 device test due non availability usb 30 port used another toshiba usb 30 pendrive laptop speed approximatly opinion type usb 30 devices useful usb 20 devices use latest divices usb 30 supported type product become useful higher speed
good oneusefull
good
good
wonder product
goodejecting automatically
ok
awesome design quality
best
nice pen drive fast readingwriting speed price segment
nice product
good product price range mind blowing purchase usual time delivery flipkart
product good fast
awesome
impressed
super product
nice
good product low price
good itam
nice productgood quality
nice product tha best quality
supar quality thanx flipcard
good
good condition
quality expected
genuine good item data storage needs
ok
worst productspeed slowsometime disconnect automatically
good
nyc
genuine product thanks flipkart
bery good
good
must buy
nice super pendrive
deserve 5 star
good
awesome loved
nice one
osm
good
kingston pen drive super
good
good
super
nice product price best
awesome
design good know delivery time delivery
good one
good pendrive
good
stylish fast incredible product
good product stylish
ok
really good pendrive get scratches easily
nice productand fast deliveryno issue
love pendrive superb speed heating issue style delivery time suggest also buy
fabulous
super
speed repeatedly drops 0mbps 5 sec average transfer speed 10mbps 30
superb performance
good product greate
free space 288gb
nice
good
excellent product
nice product value money sandisk better speed
noce available 29 gbood working
awasome product
good
good product
super loss
good
good product
nice
nice
super speed
good
nice build quality expected kingston product looks great performs nice copying speed reaches 56mbps normally
nice product absolutely right product
best speed pen drive
good product
trusted brand pendrives metal body long durable use
good writing speed comparatively slower sundisk 30 terms reading speed
super pendrov
feels robust touch pretty spacious 32gb usage isnt fast pendrive feels slow could predominantly using ssd pc laptop happy purchase
good far
superb
good product
excellent product
average product
good looking
great copying speed
built quality good transfer rate data also good usb 30 price range
good product
bad
good qualty product
great product
nice pen drive
good
grate
good 0 b ps speed
much strong assume
working find fast thank flipkart
excellent product kingston expected usb 31 speed quite good nice design
ok
v good pendrive
good
good
nice
decent product
good pen drive fast speed
nice product
speedy pen drive wow
good
nice quality
size supposed 32 gb 3 gb
good product
built quality super performanceusb31 slot writingreading speed 212mbps 4060mbps
nice product
great product came pretty fast seller day shippment done seller thankyou awesome product 313020 interface version pendrive go without second thoughts
fast data transferring
nice product
fast data transfer speed value money got rs 300
nic pen drive value money
good product
good buy everyone
satisfied
good
got 304only reading speed fabulous reading speed 90500mb writing 732 fluctuate average 1620 mbpsamazing deal price 304
nice product
looks like nice
working good im satisfied
good product heeting issue damage effect
good
awesome
got 304 super copy speed usb 2 10 mb usb 3 17 mbread speed usb 2 31mb usb 3 70mb bttr dtig4 kingston
waoooovery good product writing reading speed good material also good fully satisfied
toooo much nice product like
nice
good product transfer speed also good
working condition
within 2mnths product got damaged nw claimed warranty
good product
good look 32 gb 28 gb availablespeed ok much expected
good
best 320
good product reading speed also good
got 352 rupees good metal pen drive best class data transfer speed
pendrive goodsuper
good
nice product nice delivery
best
nice product
design perfect speed slow max 34 mb
suprb
good
nice product
superfast pen drive
item good
overall good
nice
pendrive goodbut speed fastbut fine simple works
good
like
dont buy received broken product
