alert guys message fir really going buy laptopat time delivery dont get excited open package get ur camera record u open first package done flipkart record entire unboxing please make sure u get bill clearly recordingthe seal already broken laptop boxi recorded n clearly shows already openupvote ket know abt itlaptop working fine though nice delivread
1 week bought product price reduced 62k 53k really good laptop 62k 53k steal
excellent productgood gaming performancei upgraded 16gb ram massive performance pricegta 5ultra playablenfs paybackultra playablewatchdogs 2high playablebattlefield 3ultra playablecrysis 3medium playablerise tomb raiderhigh playableprototype 2ultra playabletitanfall 2ultra full anisotropic filtering ambient oclusion playabledon bradman 17ultra playablesekiromedium playable average frame ratesplinter cell blacklistmedium playablealien vread
writing review 1 half month usagepros observedgreat displaygreat designgreat backlit keyboardupgraded 16gb ram performance good editing photos videos adobe photoshop premier prographics processor great much cheaper good nvidia core i5battery good normal use gaming price rangecons faced problemsseal brokenno damage scratches foundwifi doesnt connect charead
prosdisplay really goodvery less noisekeyboard better backlight auto sensingtough build qualitygrpahic card fan speed controlling optiongreat deal 49kcan easiky add ssd extra ramconsif think speed like less boot time speedily application loading u definitely need add ssdits working fine pre installed window 10 home try install urself really hard get proper drivers display nd graphic card amd website read
best budget gaming laptop
used 10 days design brilliant top surface carbon fibre like finish led backlit keyboard also looks good full size keyboard good although buttons bit small full hd screen nice view angles bright enough good quality viewing full brightness acer bundled nitro sense software good easily switching performance profiles monitor health laptop havent played garead
contacted multiple times customer service poor raised complain cant provide complain number try escalate disconnect placing hold word acer customer support said havent received complain gonna go consumer forum dont roesolve issue
laptop good ventilation cooling makes gaming efficient graphics better 1050gtx playing games without lag goto radeon settings gaming add game goto systemswitchable graphics change running apps installed apps select game icon present browse use high performance make laptop use rx560 graphics processor integrated one games run without lag also use fans max read
updated review usage one month good display nice color reproduction good audio quality due dolby speakers headphones good cpu performance ease multitasking awesome gaming performance played tomb raider survival edition 60 fps ultra settings average battery backup around 3 hours normal usage cant complain looking amazing features worth every penny go without hesitation
first product defectivei noticed defect usb porti asked replacement technician visit done time wastedi dont know whether fault technician acer company flipkart problem yet replacedso sorry see iti asked called last day told canthaha sorry see
thing superb everything good need sort switch dedicated graphics
great laptop price rangefor complete performance plug power supply play gameson battery get 14th performanceyou play many aaa titles like quantum break battlefield fortnite played epic plugged inoverall satisfied
hello everyone let start telling use pc gamer came hostel needed something powerful enough handle gaming needs well started searching laptops locally vadodarabaroda online tried variants laptop ie intel one nvidia one actually wanted install try game obviously local store reliance digital croma speed bugs 810 stores went didnt alread
first flipkart order processing delivery topnotch looking budget gaming laptop look everything great except long boot time ssd free m2 slot supports sata ssd adding ssd rocks
first thing first problem 1803 windows update updating go device manager update integrated graphics choose search online drivers windows automatically download install respective driversthis make colors fine driver issues go updatepricing definitely cheapest gaming laptop video editing board amd ryzen vega efficient i5 8th gen graphics performance also parread
awesome productdesign material finish goodamd ryzen 5 par intel i5 7300hqand amd rx 560x better dx12 performance nvidia gtx 1050laptop heats playing game nothing seriousbattery could better considering gaming laptop acceptableoverall great productgo thanx acer flipkart
headache figuring switch dedicated graphics integrated graphics rest works fine
one first ones buy even review laptop amazing compared laptops 6070k price range terms performanceit actually launched 69990 officially dont think low quality parts somethingi play csgo 200 fps medium temps always 65
nice laptop played pubg pcmedium pubg mobilehd works real smooth charger attached nitro sense laptop temperature exceeding 45c battery going charger gaming rather going upnow charger played nfs rivals high ssao fan 5800 rpm 1hr 30min 34 battery still remaining could gaming laptops tough build thats fine
anybody guide change integrated graphics radeon rx560x
works produal gpuone systemamd vega 8 integrated graphics 2gbfrom ramanother one gaming amd rx560x 4gbram 8gb69gb usebale due integrated graphicsbattery average 4hrs depends usagesound display protip buy less 60k wait offers
