got 3799 only500 less normal pricelooks elegantread speed around 70120 mbpswrite speed around 5070mbpsgets little bit warm guess thats normaloverall great buy 3799comes hp india 2 year replacement warranty
using hp 1tb external hdd found much useful day day related job
superb performing hard drive price point better looks robust build faster data transfer
best service flipkart got product delivered 24 hourshp product good low price high performancefor hd rating 5 42flipkart service 5 5hp give international warranty
size hdd really compact really light weightit comes hp backup simplesave softwareoverall brand nails seagate wd
awesome hp hard disk
totally broken hardisk capacity changed 931 gb 63 gb 1 month use lost almost data upto 300 gb hp please give solution
fast delivery perfect packing product started using feeling pleasurable thanks flipkart ecom express good experience delivery person keep going best luck
awesome built quality good speed good size fast speedjust loved
initially shows data transfer rate 60 mbps original data transfer rate 15 mbps 25mbpsotherwise nothing bad
received time using mac format drive xfat format data transfer speed amazing 4 stars product selleronly one query somebody guide connect smart tv trying nothing happened tv model toshiba 55l5400 android version
goodrunning wellgreat looka lil heavy btw
plss helpi hv questioncan hard disk support windows 10reply give
build quality design really good data transfer much faster cons one
happy flipkartbut hpvery bad experience servicei lost data two times1st time warranty 4 month buying scapthey replaced itand crash rilablei dont recommend dont buy u love ur data
external look awesome metallic body smooth finishingworking great n give approx 931gb free spaceflipkart gives great deal n fast delivery
product light metallic sturdy strong scratches even slight mark product 931gb space fotos took device
nice purchase
awesome product full strong metal body superb look file transfer fast worth buy iam happy
nice50 mb feed
good look good transfer rate bit thick
worst hard disc ever bought please go hard disc professional use please go sea gate
real offer big billion dayhp always good
cool product pricego itshowing 930 gb free space
awesome
portable quality one absolutely classy design makes drive looks perfect everyone also comes usb 30 version cable fast data transmission product delivery simply awesome flipkart perfectly packed delivered within two days order placed happy buying hard drive
nice product hp nice finishing thanks flipkart con think varying speed sometimes get speed 30mbsec sometimes got 60mbsec
using 2nd time getting format automatically
nice build quality unique im getting speed 60mbps copying 120mbps usb 30 rest fine
really good design fast transfer speeds 122mbps usb 30 60mbps usb 20go
one good better go sony copying speed slow compared sony backup software harddisk good
using since last 6 months complaints
good product
fast sound premium quality
compact size good speedwrite speed large files 6080 mbs connected usb 30 port 2535 mbs usb 20 portwrite speed many small files 45 mbs connected 30 port 20 mbs 20 port
really im surprised hp laptop windows 10 os data transfer speed almost 7590mbs flipkart inside box packing nice im satisfied product thanks flipkart
best ever got
using win 7 pc able read device tested friends pc also using win10 win 81 working either
product didnt seem original china made product could classed 2nd quality intrested anymore deal flipkart electronic deals
got happy product expected one thing noticed space showing 936gb 1024gb
purchased hard drive using hp hard drive problem 1tb external hard drive makes lot noise stuck lost many files newer purchase
honest reviewcant connects windows 81very slow transfer speedvery slow projection mediai preferred ltdont thistotal waste monyworst product hp
brought model june2019 stopped working aug called flipkart provided hp support turns mentioned team support pendrive external harddrive hp tech support option external hard drive users
stylish
good qualitylooks stylish
awesome productgot delivered timewith usb 3 copy paste speed go upto 95mbsworks smoothly
product looks good usable space 931 gb seems metallic body silver colour projects rich feel iti neither technical guy frequent user hard disks buy hard disk using friends dell pad1000b hard diskbasis want give comparison terms copying speedi copied 30gb data hard drives dell took 25 minutes get copied whereas hp took 6 mins get copied little disappointedread
good product bit large size mentioned usb 30 speed like 20
product awesome delivry delayed
good
handylook good
checked hp shopping sites verify whether product original duplicateonly 1 problem speed 18mbps connect 20 mins start hit
nice design
hp hard disc perfect use capacity shows 932 gb instead 1tb always great experience buying product flipkartp n misra
hard disk price amazing expected get file transfer speeds upper side 50mbps though oscillates around 3540mbps range metal cover fine finishing sides delight eyeflipkart delivered product within 3 days within compact package
amazing purchased light weight stylish looking metal finishing im really impressed
nice product nice service flipkart keep
crashed within 7 months purchase couldnt recognized pc would leave pc frozen connected go external hard drives wd seagate instead would save lot hassle lost 700 gbs data nuisance
nice performance
hard drive awesome really loved itvalue money speed greatthank flipkart delivering hard drive 3 days
review 2 year use buy one best hdd available thereno issues till totally satisfiedreadwrite speed good price pointi played fc4 without lag gooddesignu get premium feel polished aluminium casego
nice password security addedin opinion
able operate smartphoneawesome builtspeed also good
review monthfirst issues receiving product packaging good enough damages faults found productsecondly product great great transfer speed 8090 mbps plus use type c port similarly 20 ports reduces around 3040 mbps otherwise bang buck go
nice product range
bought product 2 years ago flipkart working well since never encountered issue itit looks stylish eye catchy thick considered gets little hot summeroverall satisfying product given priceworth buy
hard disk probably best one could find market high read write speeds especially connected usb 30 outer shell made metal increases durability also gives premium look feel moreover comes two years warranty adds value product one best external hard disk one could find
brand hp says allthe product us equally awesomeit give 930gb storagei using mac windows perfectly goodthe product doesnt heat even intensive usethe write speed 30mbps 129mbpsthe speed depends computer ram type file size fileits usb 30 capablethe product finish premiumthe product comes hp file recovery softwareoverall product
nice product data transfer speed slow
nice one
nice product
shamfull three days im getting solution
good yrr
good working service centre nearly available
nice one
got 14 july 18 16 jan 19 good 6 months let tell ive faced single problem works like charm read write speed good also got premium feel must go looking external storagei got rs 3599 bang buck
