,customer_id,user_name,ratings,review_head,review_body
46,review-a744bedb-ae67-47a4-84ce-70963bcd87a3,Flipkart Customer,1,Worst experience ever!,power bank pirnted 20000mah charging capacity 10000mah j7 mobile 3 time full charge battery blank already used syska 20000mah j7 mobile 7 time full charge
47,review-caec4f9e-7bb5-42e4-961e-0ec98c2f3b03,Amalendu Mukherjee,5,Great product,good product fast charging
48,review-71975c47-bef4-4c62-83ae-c392de139062,Flipkart Customer,3,Does the job,battery power bank 200000 man given product details 10000 man
49,review-4f1ecd48-ee3f-4c52-892e-ce479c22280e,Flipkart Customer,1,Worst experience ever!,bad product comfortable
50,review-49ddd9e9-87c9-49cd-b8fa-dada0d43c356,bhavesh mitaliya,1,Utterly Disappointed,heavy weight wrong information flipkart site weight given flipkart site math gross net weight given product box
51,review-649e5727-5d03-4b8b-b9b3-60867d8cfade,Sonu Shukla,5,Terrific,nice original product
52,review-43a23077-8d15-426a-a60b-e45766056819,Flipkart Customer,1,Don't waste your money,good productcharger also good
53,review-55ec2146-a017-4fcb-8eb5-47c78aee1a7d,Ajit Thomas,4,Good buy,good product 3 days using able charge 3000mah phone 4 times even first battery pack charge seller service also good good packing delivery time drawback weight ok considering battery packs capacity
54,review-6f16ebc9-3386-43da-b7b6-2493ef79e584,Ganesh Boss,5,Must buy!,worth every penny super product amazing look handy
55,review-d390a821-3122-4d87-b48f-bea24b8a9033,vikas kumar agrawal,5,Must buy!,white colour fast charging make value moneysweight also average cable little short
56,review-39e6b8ac-fabe-4c35-8351-3bcf19ab5f7f,Jijo Justin,1,Hated it!,poor quality
57,review-c723110d-e3a3-4415-a323-dae875009473,Suyash Agrawal,3,Fair,u get 1200014000 mah backup
58,review-b2a84f66-186a-447a-9d4a-0b27370ff4fa,Kunal Pendam,3,Nice,satisfied nt bd nt gd product dpnd ur use bts okkk
59,review-bbe3453f-1ea5-4f6f-985b-1670946ba131,Flipkart Customer,2,Bad quality,takes lot time tu recharge
60,review-99e76668-0e4a-42f5-81f1-51a091c948b8,suman patel,5,Five Stars,intex 20000mah power bank useful travellers flipkart shipping promise day
61,review-7f21eff3-bfbb-4446-a7e5-b929435b4611,Flipkart Customer,5,Terrific purchase,best product
62,review-1db1fde6-d506-4703-a736-19c715902f8e,RAJESH KOKA,1,Horrible,working 2nd day getting charged two points shown even charging 8hours unable charge mobile fully even
63,review-d609e6ef-f94d-4757-8065-db4b6209edcc,Rahanesh V,1,Worst experience ever!,bad
64,review-ecbffad6-21aa-4aa7-8700-35aab5fcbf75,Flipkart Customer,4,Nice product,worth buying
65,review-80e0525a-ad94-47ee-aff5-5b165a3faa31,Shivendra Giri,4,Good quality product,gud product
66,review-92263965-fb91-4194-a75e-fb4f4a3d76f9,Mohammad Rihan,1,power bank 20000mah,bad product
67,review-6646d4ed-116a-47d6-8273-dab39b681a59,Karthik Cm,5,Great product,good productvalue moneygood backupnot good designvery weghty producti got item 1499its value moneyand simply amazing
68,review-38c67f03-9dfd-4a90-8ae2-323846f7f325,Flipkart Customer,1,Absolute rubbish!,damaged
69,review-354e7fda-bef2-4332-895d-bcd661cfe2d5,Flipkart Customer,1,Hated it!,totally weast moneyits 20000 mah power bank work like 10000mah
70,review-a484e9ba-8ca4-448f-8ff0-a0c3339ff1c0,jaythampi .,5,Terrific,purchased good product need wait watch
71,review-7d337ca6-fad4-4c7b-8d08-d184339345dc,Satyaveer Khola,3,Does the job,nic
72,review-b668f5a9-b8a3-4ddd-a5c9-7a7afe4e120c,Deepak Shetty,5,Best in the market!,six months usage still runs wonderfully entirely 20k mah somewhere around 1618k far know powerbanks claimed capacity 21 slot really fast phone capable enough also one edge primary reason pay little latest lithium polymer batteries much safer lithiumion batteries also commonly used mobile phones ages wear tear even exploderead
73,review-c619943b-fdb6-4a44-a165-74576ef56c49,Flipkart Customer,4,Delightful,nice power bankcharging capacity near abt 14000mahwhich goodbut power bank take around 12hours full chargefirst blinking light 25take 4hours nd 30min charge next 5075nd 100take less charging time previous one
74,review-32481096-bbc8-45b9-8147-e8113834458b,dinesh kumar,3,Good quality product,good fast charging phone charging powerbank takes one day disappointed
75,review-0e67d42c-362a-4e71-8881-f342071f9bd8,Meghasham Bhangle,3,Fair,poor battery backup even charge two times definitely 20000mah heavy weight takes long time charge nearly 15 hours worth price
76,review-b266da56-67e2-4854-a6b2-7e34e058176c,Dwiti Sarkar,4,Pretty good,nyc product
77,review-6434745a-d20f-4424-8b34-933a6646ad79,Dolon Sarkar,1,Worthless,dont buy ds
78,review-140ad2a8-75d6-416c-afb1-1a2c532822d5,PIKU SADHUKHAN,2,Could be way better,data cable good needs time charge
79,review-e4e83ee5-b4cc-4a3b-ba48-6e57e0644e37,SANJAY KUMAR,4,Pretty good,good
80,review-391c698d-0ec2-4588-bc76-eda59c087ca7,Abhay kumar singh,5,Mind-blowing purchase,gud one best worth
81,review-16de6a65-8431-4328-94ec-1d87e7452cf7,Shahrukh Khan,5,Terrific,good
82,review-ee76905e-11cf-4bb3-99bc-4d8707e72e61,Siddharth Katke,2,Moderate,product manufacturer date dec 2018 received 11sep 2019it means sale product sold shopmaking people fool
83,review-873c9901-4622-46ad-b1e9-a97ec24aed66,Lokesh Nath,5,Mind-blowing purchase,giving much back expected product
84,review-580df755-ad8d-496e-98ec-92179f0617e0,Flipkart Customer,4,Delightful,super good quality fast delivery thanks filkart
85,review-63dfd1b8-eee5-40e3-824a-e93beeffc45f,Jeevan Koshy Victor,3,Just okay,product ok worth money maximum amount 1100 pure oombikkal
86,review-fe04010f-7070-4086-8f9b-8064f8b2b1f6,Flipkart Customer,4,Nice product,good better mi 20000pl give link order mi 20k codkindly
87,review-3420c77b-408f-496d-8e2d-58c90724c360,Ashok Meher,5,Worth every penny,best qality
88,review-99152bca-298e-401a-b8cb-e7477b230980,Sai Charan,5,Good!,best product best quality best price thanks flipkartbut supporting fast charging
89,review-15094409-66fe-4c40-8e2c-b418a4f8e766,Syam Lal,5,Just wow!,supper
90,review-d8a85343-1f23-4487-8753-c72f83db169a,vivek singh,5,Brilliant,superrrr
91,review-061846b1-1da9-4090-aaf6-69751cc033ff,RAM KRISHNA UPRETI,1,Waste of money!,worthless
92,review-77778a7b-e33f-4073-aa29-c7a596c04cec,Flipkart Customer,1,Don't waste your money,wastage money try syska except
93,review-3127ec60-c9d0-438a-9ec5-2518f37a2f3b,Rahat Hussain,4,Really Nice,good product strong
94,review-0f438796-484a-44b1-b6fa-69425ca1b605,Team Computers,5,Brilliant,nice product
95,review-a292597c-fd00-4a4a-8b1c-4861eb93a322,Flipkart Customer,1,Absolute rubbish!,bad product dont buy product mi a1 one fully charged 5000 mah battery loss money return product 72 hours customer executive call message phone 80 hours time call customer executive bad experience
96,review-2299145a-cfa7-4087-ae8a-e7ca54681fd2,Pawan Kumar,3,Decent product,good
97,review-62309d4d-dc3d-4dc0-9a41-60ba399a4835,Flipkart Customer,3,Good,gd gd
98,review-9355804c-f4da-4acb-9205-5347b769e995,Tufail malik,4,Pretty good,excellent performance nice design
99,review-c79b75ab-6a12-4009-a0e0-699e00d6d568,Flipkart Customer,5,Great product,good
100,review-5abbad0b-d2da-4675-900b-8575b07d9a8e,Yahya Khan,1,Worthless,drains fast like 10000 mah 12000mah
101,review-92120f3f-bb2f-408b-8113-6e3225731155,Flipkart Customer,1,Mind-blowing purchase,sorry produtes good
102,review-c2d4bd35-a88c-4853-ab27-a9f75580a023,eswar e,5,Fabulous!,good
103,review-bd6e0765-21de-43c8-8892-0bd2409effe4,Bharani Dharan,4,Good choice,charging time long
