,customer_id,user_name,ratings,review_head,review_body
0,review-bc3af25c-3d84-4adc-a1c1-b52acd1a86c1,CHIRAG RANA,5,Simply awesome,genuine product works efficiently looks elegant right size right voltagea must frequent travelerscomes attached warranty 4 cm long cable android devices
1,review-25dd0abf-aed0-44db-8811-d856bee022d0,Monu,5,Brilliant,ok
2,review-b967ad2b-e1a5-46a9-9b1d-5ac48a4e7265,Gagandeep Singh,2,Slightly disappointed,good
3,review-ff2894dd-c4ce-4090-9a2e-7e9b023b11d2,Rajkumar Singh,4,Good choice,nice
4,review-cecc1a14-882e-434b-920b-19a9c4ca73ed,AMIT RANA,4,Worth the money,10000mah lithium polymer cell port 1 2 light weightcomes 6 month warranty package contents power bank usb charging cable user manual cum warranty card overall good
5,review-e2635ccb-7b8e-4cc2-bd97-608d8530b29f,Jinola K John,5,Fabulous!,buy without doubt
6,review-390241e3-1df5-4a01-9b72-137977e1b429,Flipkart Customer,5,Simply awesome,good power bank syska
7,review-5599ca72-0ead-4b78-961f-a4e0977d2ca4,Divyansh Dubey,3,Nice,nice premium productbut heat charge 12 hour continuesheating issue
8,review-aa6fde8a-7264-45b8-a2f6-68c3345c2f84,BISWAJIT MOHAPATRA,2,Slightly disappointed,battery capacity like maximum 7000mah mi 2i better syska p1018b mi powerbank perfect every phone
9,review-1c1a7f99-6f3d-4978-8f00-1cc17954c72c,Mir kiron Ali,5,Perfect product!,satisfied biying product
10,review-cc7ca84a-1072-4d4b-b790-91f019e7080c,Vasim Multani,4,Good quality product,ok ok 1000mh 7000mh power
11,review-df7a2cea-2439-4538-acac-3edc873ea454,lalenkawli fanai,4,Very Good,ok
12,review-f55efd2b-ca61-4921-a2d5-fba89f30ad6d,Nirmal Tarai,5,Awesome,superb proudoct
13,review-6ad5b64e-0d63-4869-b2d7-1e76dce8f858,Manish Jadhav,5,Best in the market!,excellent product lightweight great body shape must buy
14,review-2645200a-29c7-43b0-ba5d-9a0d01d1ad47,Flipkart Customer,5,Great product,slim pocket friendly sexy design
15,review-0fca6725-b618-4992-842f-c3b0395755f9,Flipkart Customer,5,Fabulous!,best product slim lightweight
16,review-152d95fc-6e39-4dc4-ba3c-2f696a7dc669,Suhail Khan,5,Highly recommended,awesome
17,review-c721b674-0266-4176-803b-ec2de53aef7e,Dnyaneshwar Kumbhar,2,Expected a better product,10000 mah power bank 6000 mah
18,review-ec1bfc44-e99d-4a29-8627-8e34e5f46e18,Flipkart Customer,5,Must buy!,good qwality slimnot heavy nicei happy
19,review-fe29a4d3-1c81-4257-9165-093f7a83fd3b,Flipkart Customer,5,Great product,value money
20,review-8056d8fc-dee6-4b51-8dad-570d36cd8183,Flipkart Customer,5,Brilliant,working good quality awesome
21,review-eecc75ac-f77c-4c04-990e-3dba49043842,Irfan shaikh,4,Really Nice,thanks filipkart
22,review-50c21c13-f99e-4b39-8822-69eadfcf2c20,Christy Mathew,1,Absolute rubbish!,delivery quick bt product worth price written 10000 mah bt actually im experiencing 6000 mah could charge 3000 mah mobile twice also phone getting charged slow utterly disappointing guys beware
23,review-0ff25c7f-91ad-46ca-a0c9-84514435509d,Amaranth Pathak,4,Value-for-money,good quality
24,review-45fc031b-b2ee-47d1-bbe0-451d714a8055,Flipkart Customer,5,Terrific purchase,good
25,review-b227dfb6-f4e3-4d88-8a1a-2abcd581de04,Ketan Pawar,5,Excellent,nice
26,review-26385662-c9c2-49d4-b920-8f866980c2ca,pabir modi,4,Value-for-money,good value money
27,review-001c710e-cd1b-4371-b82b-2ad5c97cc344,Sharad Kumar Kori,5,Mind-blowing purchase,wowww good power bank long time capacity good product good service
28,review-7aee9ce9-a52c-407a-bdda-742c96e2e395,Flipkart Customer,3,Decent product,product super able pin fully cable standing outside
29,review-c36c2881-d8af-4eb1-a97f-89635239b86a,Shoham Das,3,Does the job,average pick price range
30,review-b2762665-98e3-4a07-8908-0228ac122070,Kuldeep Desai,5,Best in the market!,good quality
31,review-f0271603-a092-460b-865c-5ba25b19e85a,ashraf bk,5,Simply awesome,nice
32,review-976c15a1-0a93-4f9c-96d7-a8fb61390c92,Pankaj Vishwakarma,5,Classy product,great quality affordable cost
33,review-f52d9294-1550-4650-a17f-1321f7b599f0,Laxman Sable,3,Does the job,ok good
34,review-dfaaef02-d7e5-4517-b76b-c9fc4a7df06d,umasankar chowdare,1,Worthless,good power backup
35,review-5648a864-47ae-4d23-b3da-c2b3c8bb5817,Baliram Ghunavat,1,Worthless,charging cabel working
36,review-1a2e45ab-d167-477c-a7d9-b667465e991f,Flipkart Customer,5,Awesome,super power backup
37,review-60123fbb-892f-4efe-ad45-a7545bbfa080,Samim Ahammed Biswas,3,Fair,bad
38,review-2e774f2b-6e7b-4e8f-a121-7ba07db2b8b7,Shubham Pk,1,Useless product,charge problem issue heating
39,review-90aab27d-369c-4f70-a34a-259b06d8374f,Gaurav Deshpande Deshpande,2,Expected a better product,good expected
40,review-06859816-b870-4de2-a738-d1960ab2b632,vikram kumar,3,Does the job,great
41,review-64df5fe2-c9a8-44f5-9a9c-5f4e0bd508cd,Jignesh Raythatha,1,Did not meet expectations,packect open
42,review-02a3debe-2838-4fdd-aa3c-42d4d9dd52fb,Er Singh,3,Does the job,easy carry powe backup sufficient
43,review-6c944869-e424-48cd-9fa8-ee62aeb1e33d,Sampad Ghosh,5,Must buy!,nice
44,review-69792089-9072-4a2e-aff5-d879059b9b11,MD.AZEEMUDDIN AAMER,3,Decent product,heating issue
45,review-bf1fa13b-0178-4215-bf92-2fac1ea37582,akshay malvi,5,Just wow!,nice product charged 4550 mah tablet 199 first time 100 second time 99 wifi used tab video calling im facing heating issue power bank think best power bank price range rose gold colour much better two purchase per preferencesquality charging cable better overall good product
46,review-fe8c19c7-ea50-479a-8a12-29a186feb2e2,Saurabh Deshlahara,5,Awesome,value money
47,review-b0a75e4f-aa16-45e2-94db-2b5dafea7308,Eshteyaque Ahmad,4,Good quality product,really slim size also perfect pocket even handy light wrighted takes lot time getting charged 1 half times chrged samsungon8 device
48,review-a4622f2c-cb28-4240-bab2-161427943fe4,Sanjit Singha,4,Good choice,good product good charge provide phone
49,review-67788a6f-aa40-4480-a77c-b77ca113d4d6,Flipkart Customer,1,Horrible,description says 10000 mah actual even able charge 3000 mah mobile twice completely close 5000 mah nay utter scam lie cheap value money cant even compete properly cheap chinese power banks shame syska
50,review-250899f3-dd4e-42ea-862d-a272f26a6988,Kundan Kumar,5,Just wow!,best quality product
51,review-451b9c67-af3a-4057-a1fb-49c84eebe09f,Rajib Kumar,4,Pretty good,fabulous product delivery boy good
52,review-d3c580b8-5577-4f01-a35f-825b47448975,Ajit Mehra,5,Classy product,good product
53,review-badfecdc-5b07-4145-8eff-54c7939fa086,Avinash kumar,5,Worth every penny,must buyi using realme u1 phone charge 2 5 times fully charged
54,review-ffb13ca4-a024-48e7-9f0a-795f9f342b9d,Flipkart Customer,1,Did not meet expectations,charging slot working properly though got broken happy flipkart
55,review-84ace1b0-8d91-4736-ad7d-7642bdf0a6ea,Abhay Paul,5,Perfect product!,light weight good looking get full charge less 5 hours think syska made better previous versions
56,review-dc0df1da-a813-4cef-bdff-2b6228e2cdd6,Shaghil Iqubal,4,Good quality product,got 100 genuine product really compact stylish light weight slim dont know power backup havent used yet quality really awesomeone thing noticed opened box corner power bank outer cover bit opened may shipment pressed corner got adjusted
