,customer_id,user_name,ratings,review_head,review_body
9872,review-3707a1b6-6d8e-4c3e-ba6b-c6c385255107,sujit dalai,5,Worth every penny,product quality excellent
9873,review-46db3f71-ad55-479c-8632-a4b31e0138e2,Gairy Sharma,1,Not recommended at all,able charge pwrbnk
9874,review-cce55bfd-5b8d-497e-be26-9e9a4f31d145,Flipkart Customer,1,Not recommended at all,candom iteam
9875,review-08211419-3dd8-4020-91d3-d811ae41e525,Midhun K,4,Value-for-money,got 800 good power backup
9876,review-84817991-0f7a-4595-8eb0-d3bb752e628e,Flipkart Customer,5,Must buy!,good
9877,review-95a6b022-d84c-4f47-9a20-5225f48f06a4,Jayadev Jayadev,5,Excellent,great
9878,review-ff1d1821-c1e3-43e5-9df0-99b6b28f31cf,Suresh Nuthulapati,2,Could be way better,power charging going able charge phone completely twicenot worthy
9879,review-859633b0-d759-453e-be6e-c08517e63537,Shubham Gupta,5,Mind-blowing purchase,best capacity best
9880,review-14a6feab-e6c1-4cf1-bed5-605389811b03,Debjit Das,5,Great product,awesome product
9881,review-d7c93d75-f28f-47c5-8f3b-7778934c5773,sanjay Sri siddu Siddu,5,Terrific purchase,nice
9882,review-d4ff1adb-917d-43a8-89c5-129d5ab495f4,Flipkart Customer,1,Horrible,stopped working worst experience ever
9883,review-aef8ecf4-833f-493b-a0c9-7a2e65b08564,Lalsing Chavan,4,Really Nice,good product
9884,review-6e55f13c-2c2d-41cc-94e7-f6957acf0903,Manoj Kumar,5,Classy product,good
9885,review-c1c28426-30b2-48d5-afb4-cffcffc43ccc,Ketan patil,5,Excellent,good
9886,review-f8995f47-23f5-4f8b-978d-b9ff47b986ea,Abhi Kavali,5,Excellent,good
9887,review-21f0ca0f-d2c4-4628-82bc-70e2df41af59,Midhun Kr,4,Worth the money,super product
9888,review-8ce20794-a852-4b79-a891-d74409af1df1,Ramalakshmi Shanmuganathan,4,Pretty good,good
9889,review-0850152e-bdb3-46a1-bf3e-f93982934287,Arpan Jash,1,Did not meet expectations,bad productits worse one month purchase
9890,review-f0222f0f-45fe-4601-92d6-8f91e3f8a953,JALPESH PATEL,4,Delightful,nice power bank go
9891,review-40bffc35-3506-4cbe-9f19-e15e26d9f953,Pramod Kumar,3,Just okay,good
9892,review-1f712439-3961-4a1d-95b8-a7b373ed8e0f,rajkishore palei,5,Great product,varey good product
9893,review-6265f562-15d6-4bc2-a4a8-df7734861326,Flipkart Customer,5,Must buy!,awesome product
9894,review-3e2c5a8e-a063-44d9-aec7-79143f4610e9,Flipkart Customer,3,Fair,super product everyone take really good worth money
9895,review-a863aa15-385d-49d0-af8c-07a5dec6e249,ameerahammad buddebhai,5,Super!,good
9896,review-9d9fb46a-7ca8-4744-a2e9-1fbdff1235be,Digu Choudhury,3,Does the job,nice
9897,review-457f2009-7390-4f68-8aeb-7e7f255a2a3d,Ravi Prakash,1,Utterly Disappointed,old products
9898,review-ef87496a-df00-45db-b642-56bc0c909f6a,vikash tyagi,5,Best in the market!,good
9899,review-2c87ac59-7141-4642-852e-ff2e7d3f0140,Saidu Vinayak rao,2,Expected a better product,used 1 year getting dischargingvery sooni trusted philips experience differentmy god
9900,review-82b97e6d-d3cf-4a9a-8d13-abe49ec1a7c6,Sandy,4,Good choice,good onethe con device heavy
9901,review-08faa18c-148a-4233-abd6-154875730c17,Ramesh Rana,5,Mind-blowing purchase,good feedback
9902,review-123bbdae-6188-4c5b-899a-d6af7fbbadf6,Jadeja Hitendrasinh,3,Does the job,super yaar thanks
9903,review-807c579a-ff1a-48bb-8511-f28b61ec0ba5,Laxmidhar Pradhan,4,Value-for-money,good product
9904,review-94a1a766-7fc2-4b4f-8225-6f28d069580a,Vijaya Kumar,5,Fabulous!,super
9905,review-140fa41d-dca8-44c9-9a2a-9b7028f035c3,situn panda,5,Perfect product!,better
9906,review-fceaa890-379d-4cdb-9477-a194795a883b,Flipkart Customer,1,Don't waste your money,working properlyits quality product
9907,review-961e57cc-cb11-40bb-b28e-ba042ed25a7a,Vetrivel,5,Must buy!,gud power bank attractive trusted piece buy
9908,review-1a9977ce-8262-4c04-8439-873552d5220f,Flipkart Customer,4,Really Nice,nice
9909,review-5265fdaf-754a-48b6-a75c-3a1aa5d239ea,Balaraman Jbr,4,Good choice,super
9910,review-6d1d8863-159b-45ca-b3d7-a8252a276824,Mousumi Dey,5,Worth every penny,excellent
9911,review-d10a905d-b3f7-4d4c-9cda-38c1ae63dea9,pramod Lega,5,Super!,price high
9912,review-5964e136-13f5-4e1d-981c-75b55dfcb009,Flipkart Customer,5,Awesome,good
9913,review-fc823391-4076-45e4-8c16-842cc4cc5f64,Debabrata sahoo,5,Classy product,good
9914,review-faa53ad8-0cc7-48f1-bda6-b229bc85efdc,Masoom Rahee,5,Must buy!,nice
9915,review-81a3f58f-38b9-4097-930f-575e348c9d99,SHOBHAN SARKAR,3,Fair,battery life good
9916,review-095cf01a-69e0-4378-a279-d674f3c08028,Tanveer Khan,2,Bad quality,bad
9917,review-1ce37822-67ee-4fbb-81e6-4c206b77fa46,Vijay,5,Must buy!,good
9918,review-d69e1511-5b25-4fc0-ab1f-5f0ae897c5fd,Yogesh Punk,5,Wonderful,super
9919,review-c321438d-b58c-48ce-a2ec-d81c1845bd70,Bhabesh Mohanty,5,Simply awesome,awesome product
9920,review-07a87f15-f5b1-4e5c-922e-6bfdd52f0ea0,AKSHAY kulkarni,5,Nice product,nice product delivered delay
9921,review-fd68f651-f350-484f-973e-346bde192c30,Flipkart Customer,5,Great product,osam power bank
9922,review-08561863-0bc6-4945-aa6b-803a0f2d831f,Ramachandra Reddy,5,Terrific,product goodgood design backup everything
9923,review-0e525cf7-dbc8-4970-9322-62cf22cc193c,AMIT KUMAR,4,Value-for-money,nice product quite costly
9924,review-89a28367-fe82-4f01-85b3-44dbad46b20a,Flipkart Customer,3,Just okay,nice
9925,review-33f59b4b-cc98-4c44-80aa-e526a72b7ea3,Sougata Dey,5,Just wow!,good
9926,review-aac3984f-5052-4063-8318-c6667ab6bc61,Arjunkumar.p.s,4,Very Good,good productno negatives
9927,review-605bb58e-922d-418f-84dc-69bf5f75f606,Ravindra kumar Yadav,5,Great product,good product
9928,review-06899247-0e5f-4127-a74e-5bb8de9eed49,Flipkart Customer,4,Good quality product,super
