,customer_id,user_name,ratings,review_head,review_body
127,review-6999d077-44c2-4f6a-916e-b04601db513a,Mangesh Shelar,5,Value for Money,almost 300 cheaper local market two one car one office bagand really cute tiny carry even wallet
128,review-1ee35753-f25b-4821-a02c-d9e97b34f908,Srujan Reddy,4,Its a good buy at this price,get 149gb copying speed around 65 7mbps also offers small software lock pen drive set password doubt need added featureits pretty good overall
129,review-439cc502-60ed-4d83-8112-d4f7576ebbcd,Ankit Gadhiya,5,As it is sandisk ! it will always good at low price,buy 34 pen drive sandisk working good good transfer rate 1520 mbseccomes 5 years warranty risk washing money zerobecause problem found 5 years sandisk allow replace old piece newer one yaaas plastic material chances break hp steel body
130,review-4cb8536f-13d9-47b7-a5af-ae2d240b584b,Siddharth Agrawal,5,Best PD in its CLASS !!!!,good pendrive im using frm 3 months classic buy price rs520 go writing reading speed isreading 22 mbsreading 43 mbs least goes upto 58perfect watching hd movies tv
131,review-433a3298-b559-4094-807d-d23cd5c3a579,Aadesh Kumar,5,Sandisk Cruzer Blade 16GB Pen Drive superb,pros1small size2superb looks3no cap one lost really problem one doesnt one good4its sandisk5good transfer speed get 19 20mbps complain low transfer speed try formatting pen drive fat32 ntfs increase speed fat32 get 5 6mbps ntfs mentioned 19 20mbps6 like sandisk secure access softwarecons1only 149 giread
132,review-d5ea8147-05f1-412d-8c12-c33093c26471,Ash PrakAsh,3,FAT to NTFS converted tested !!!,pd small b considered advantage well disadvantage easily misplaced handy cap fear loose dats advantagewhereas speed concerned converted ntfs told everybody data transfer rate seemed casesntfs fat max 53mbps consider buying jst portability cheapness price else move transcend thanks reading3 star frm
133,review-c8a51305-f11c-4d26-97d9-24f57951046e,sharda chhaparwal,4,nice one with avg speed,got 2 days thanxs flipkartits lightweight nice looks one thing speedof copy 41 mbps tooks 20 min copy 10gb datastill good deal price
134,review-0ab23dc5-237c-4b19-992e-2c4da4568150,Srikanth D,4,Value for Money,productthis sandisk 16 gb pendrive cheap efficientit light small using one since months encountered problems functioningspeedcopying pc pendrive1 mbpscopying pendrive pc10 mbpsspeeds goodthere additional software provided sandisk password protect files foldersabout serviceflipkarts service good delivered product 3 days packing also good
135,review-5ee58166-9906-4fde-944d-0264773bcdd4,Manohar L.P.V,5,first experience with flipkart,wonder product delivery 2 days awesome services flipkart sandisk cruzer blade nice product flipkartmakes feel happythe sandisk cruzer blade pen drive working good totally satisfy performance
136,review-767c2b86-7b4e-439a-bf98-40799865e579,Archana Nair,5,cheapbut slow,cheap transfer speeds low trasend pendrives far better come lifetime warranty
137,review-e7d70c8c-6ec6-4b66-810e-3d69e51d458e,Arpit Kumar,5,the best deal,ordered two days earlier got date delivery assigned flipkart never dissapointsthis pen drive amazing product wat supposed dothose find slow check usb port usingit comes fat settings restricts file tranfer load speed highly recommend format ntfs settings solves issuesi recommend product everyone looking 16 gb pendriveat price amazing
138,review-ca494fd6-e4c8-4908-a2b1-cd0bde3ca48c,Kannan Suresh,5,The best one I ever used.,used many pen drives variety companies including hp transcend etc found fastestsize pendrive may disappoint based performance best prize nothing compared
139,review-bdd6a380-bdd3-4680-a55f-5dce677f3729,ASHWIN KUMAR M.A.,4,Best product for THIS PRICE!!!,compact received flipkart 2nd day good packingbest buy priceprosstylish comparatively less price ones sold outside consits small size keeps u thinking time u carrying outside better attach kind tag ittransfers rates bit slow manageablevery light get damaged easily handled proper manner
140,review-a3e87888-2d5b-496f-aab0-a2a0a0bc969e,Souvik Sikdar,4,Sasta & Tikayu !!!!!!,many days skeptical buy product low price reading many positive reviews finally decided buy small wonder regrading decision till nowps ofcourse flipkarts service top notch good packaging timely delivery
141,review-eb6173c1-476b-4c80-8b62-86dfeda0c223,Sambhav Kapoor,3,Great Price Tag..!!!,pricing great16 gigs storagefor 499but thenthe pen drive plastic kinda buildlil delicatebetter check person buyinand flipkart usual delivered time jst 2 days
142,review-4dbc70fb-50b3-4174-a5a6-ac3899e22a13,Flipkart Customer,1,Don't waste your money,superb plastic
143,review-627de7da-8459-4de1-a25a-4ced0e75bda4,Manash kumar Lahar,5,Brilliant,verygood productsan disk 16gb pen drive
144,review-476efbcb-384f-4924-abad-93e4fa439856,Naveen krishna,1,Worthless,unsatisfied
145,review-561e3dab-2ada-4ca5-be5a-2e02f0f79938,Partha Das,5,A very good product,good product nominal pricegreat transfer speed price rangeoverall good buythanks flipkart timely delivery
146,review-4d605bf3-23ce-4cf3-a145-8c2ab5cd6175,KSHITIJ,5,FANTASTIC PRODUCT,good productin local market lucknow price product 700 rupees working fine described product pageabout bluedart delivery ordered 13 received 15 say delivery pretty fastoverall nice value money
147,review-468a5d60-f92e-4804-a340-9b2e4a7b4927,Venkata Lakshmi Reddy Jaddu,5,Good product,thanks flipkart fast deliverygood product sandiskgood read speedgood write speed5 years warranty sandiski recommend buy
148,review-b85f78d4-c851-4a21-8e14-00d6c0bc6599,Aftab Alam,4,Value-for-money,nice product im happy flipkart
149,review-ae616836-302f-4f0f-a67b-2fccb20f5436,sanju jagannath,5,Excellent,good perfect
150,review-88521626-ab26-4305-8b60-ecd1533125f7,Praneeth Reddy,5,Good product,regular frills attached pen drive decent performance delivery quick hasslefree pen drive big small like fancier ones
